frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
286,1.0,[2042.099416202019 1241.3934533489776 2626.3246601302103 1737.4617238342582],[2242.12060546875 1538.7711181640625 2456.303466796875 1626.1732177734375],0.5333116054534912,AP05JEO,0.16332765109421485
287,1.0,[2045.5787169911557 1243.0982928109104 2630.5096459960646 1741.8627632515006],[2248.52392578125 1540.2418212890625 2453.186279296875 1626.6595458984375],0.48131510615348816,AP05JEO,0.1357716800807804
287,8.0,[1076.7405340759874 1142.6310330337951 1591.371950474192 1588.0479787813251],[1255.932861328125 1403.9459228515625 1415.1031494140625 1479.9942626953125],0.3186071217060089,KH05ZZK,0.14353498035912887
288,1.0,[2046.5537079194423 1245.950847564779 2633.391072237038 1746.7027347163544],[2247.618408203125 1549.7490234375 2445.544189453125 1636.45751953125],0.4800359010696411,AP05JEO,0.14611149785302605
288,8.0,[1074.8529812883091 1145.920239765635 1590.103466604451 1591.3851036698707],[1244.7410888671875 1405.869140625 1407.670654296875 1487.6920166015625],0.4599360525608063,KH05ZZK,0.06659217298669967
289,1.0,[2046.689059465167 1246.6092824660475 2634.9052747428264 1748.7083044996054],[2247.492431640625 1549.708740234375 2445.255859375 1636.30810546875],0.4803536534309387,AP05JEO,0.14611149785302605
290,1.0,[2047.3450089370472 1250.309315588643 2637.1246398813673 1751.9711844705473],[2268.02001953125 1556.044189453125 2470.330322265625 1645.083984375],0.4162750244140625,AP05JEO,0.24541251692133617
291,8.0,[1072.3382047770053 1150.5358714798645 1586.1652881476086 1597.492130668224],[1242.781982421875 1407.51025390625 1402.8421630859375 1497.0596923828125],0.5194841027259827,KH05ZZG,0.2470908828974658
291,1.0,[2047.5591001037683 1253.2340740118502 2638.936013848718 1755.815697858257],[2254.706298828125 1553.5015869140625 2468.95068359375 1649.9241943359375],0.47147247195243835,AP05JEO,0.13498338244649855
292,1.0,[2047.3991577843053 1257.3887676657453 2639.6860452567907 1760.0754447449929],[2238.797607421875 1559.897216796875 2425.65380859375 1643.8800048828125],0.33795166015625,AP05JEL,0.28402189123349525
293,1.0,[2049.601096143079 1258.243812234752 2640.1280838519065 1762.6810673597056],[2255.414794921875 1570.8621826171875 2472.980712890625 1656.2376708984375],0.5103924870491028,AP05JED,0.34747278996959136
294,1.0,[2049.5123311994093 1260.3123066997225 2640.239656046445 1766.256231075359],[2254.087646484375 1568.031005859375 2478.356689453125 1661.0240478515625],0.5149408578872681,AP05JEO,0.11919552041206502
294,8.0,[1069.0975519486642 1158.0336217276993 1583.8545110456248 1609.3703857613075],[1232.6495361328125 1414.9593505859375 1403.584228515625 1511.725830078125],0.5072092413902283,KH05ZZK,0.10775431079434783
295,1.0,[2049.4122263271174 1260.727083622233 2640.363231909123 1767.803394722115],[2254.034912109375 1568.033203125 2478.330078125 1661.05224609375],0.5158673524856567,AP05JEO,0.11919552041206502
295,8.0,[1067.9396613797721 1159.0741021768147 1583.7554591250728 1611.406355218917],[1232.7432861328125 1414.9644775390625 1403.693359375 1511.689208984375],0.509182333946228,KH05ZZK,0.10775431079434783
296,1.0,[2047.2519043679079 1263.035276727831 2640.920768553765 1770.736417557086],[2246.8642578125 1574.0057373046875 2462.01611328125 1653.1146240234375],0.4972376525402069,AP05JEO,0.34870211065390927
296,8.0,[1063.5658340080763 1160.1077561454513 1582.782730711509 1612.9035335640547],[1230.5947265625 1414.5008544921875 1399.82373046875 1509.3033447265625],0.4591967463493347,KH05ZZK,0.09801566532373569
298,1.0,[2049.1452267514724 1267.6667479902767 2648.9439803000105 1777.2860000756027],[2264.70703125 1586.24853515625 2462.004638671875 1664.6337890625],0.4105195105075836,AP05JEO,0.18758666905770166
299,1.0,[2050.0681055475557 1269.763514217712 2656.6481676471544 1780.3459196978827],[2274.369140625 1588.7838134765625 2455.7255859375 1661.8641357421875],0.2710496485233307,AP05JEO,0.1167855292818129
300,1.0,[2049.2226365452343 1272.7891517420935 2660.6546425175584 1785.1527517776058],[2274.520263671875 1586.9635009765625 2461.067138671875 1661.49951171875],0.3543832302093506,AP05JEO,0.3144500630162038
301,1.0,[2048.757798120239 1273.5752355951593 2663.007279271186 1787.1895917279046],[2274.0703125 1586.612548828125 2459.36962890625 1661.31591796875],0.349380761384964,AP05JEO,0.2508810857553564
302,1.0,[2051.392208287879 1275.0549270075596 2665.803305343021 1789.7198200150822],[2260.714111328125 1584.439453125 2471.34912109375 1666.67578125],0.3222602903842926,AP05JEO,0.24540315390072845
304,1.0,[2047.2731993355765 1279.9695438681076 2660.7961667775144 1794.447304427223],[2268.151123046875 1591.9921875 2488.71337890625 1680.569091796875],0.2580488622188568,AP05JEO,0.0988463133031548
305,1.0,[2044.3661725646498 1281.6628574360227 2656.7179835688084 1796.28843279853],[2250.281982421875 1583.2998046875 2483.44873046875 1674.25927734375],0.4873813986778259,AF05JEO,0.09267695582126816
305,8.0,[1052.851512321472 1177.6176499218125 1581.093827532699 1631.4749307386207],[1222.0994873046875 1439.263916015625 1388.3323974609375 1526.02294921875],0.3978803753852844,KH05ZZK,0.18567577511356184
308,1.0,[2044.631822164577 1285.3147377730984 2661.3827443380114 1803.2459482572913],[2266.978759765625 1600.830322265625 2492.748779296875 1699.55712890625],0.38651856780052185,AP05JEO,0.14548882392053042
309,1.0,[2045.7635976586535 1286.6729435605769 2664.2769343304262 1805.7532432772266],[2265.62548828125 1604.5306396484375 2450.9189453125 1695.5010986328125],0.32301807403564453,AP05JEO,0.26150164850611196
311,1.0,[2052.1809166443036 1294.856074206105 2677.2151623683885 1813.9276125317774],[2282.1884765625 1618.3912353515625 2496.353759765625 1700.0255126953125],0.3920241594314575,AP05JEO,0.21591322226558943
312,1.0,[2054.69257865223 1301.3829926412382 2676.500536408294 1819.9828477268402],[2280.033203125 1614.179931640625 2496.302734375 1701.390869140625],0.4390115439891815,AP05JEU,0.1272757797289943
313,1.0,[2055.776886521172 1303.9054715306129 2675.0898087188043 1822.2803908068277],[2279.306640625 1614.114013671875 2495.958251953125 1701.5347900390625],0.44016867876052856,AP05JEO,0.10572259737296363
314,1.0,[2051.867765083979 1304.3696967796654 2669.284712968961 1823.8192432328424],[2263.435546875 1615.9910888671875 2484.717041015625 1698.5965576171875],0.4749488830566406,AP05JEO,0.2622415038901696
315,1.0,[2054.300341248246 1307.301053073139 2668.544973446218 1827.1367847132],[2263.988525390625 1616.8341064453125 2462.342529296875 1698.7093505859375],0.39202797412872314,AP05JEO,0.17739231838630998
316,1.0,[2050.534321429096 1307.6947128887662 2667.028395726802 1827.8802364078376],[2283.859130859375 1632.21142578125 2501.02294921875 1706.6661376953125],0.323873907327652,AP05JEQ,0.06097162719756625
317,1.0,[2045.496658403707 1308.906165613772 2665.3228768718914 1830.0363071641364],[2289.61083984375 1637.294677734375 2486.487548828125 1707.242431640625],0.46792811155319214,AP05JEO,0.3856296873369419
318,8.0,[1035.4839081610137 1191.2186936293583 1571.8947054751081 1661.5465891597032],[1207.369384765625 1470.3138427734375 1386.63330078125 1557.65478515625],0.39771345257759094,KH05ZZK,0.06824874724233461
318,1.0,[2046.2581373515013 1310.7603753695184 2668.2964728315346 1833.1413438270756],[2288.27734375 1639.4912109375 2488.4892578125 1711.708740234375],0.3289790153503418,AP05JEO,0.18737341486935274
319,1.0,[2046.1007979582862 1311.1790325593865 2669.801867726033 1834.4183324461746],[2288.045654296875 1639.524169921875 2488.418701171875 1711.5926513671875],0.3302004635334015,AP05JEO,0.18737341486935274
320,1.0,[2052.5753233365253 1313.8827089018498 2671.946147225812 1837.1676070812985],[2312.822998046875 1637.9102783203125 2498.486083984375 1715.8590087890625],0.37918293476104736,AP05JEL,0.06358488351670324
321,1.0,[2057.774509181607 1316.7625329143368 2673.838762212319 1840.4595430930774],[2277.5654296875 1639.18798828125 2486.60595703125 1718.7747802734375],0.5414093732833862,AP05JEO,0.26245871103970114
322,1.0,[2057.7799679523655 1319.4713370078434 2672.7273265904864 1844.0661818010994],[2254.417236328125 1630.8662109375 2520.51708984375 1723.1103515625],0.30852261185646057,AP05JEO,0.2779419874802502
324,1.0,[2049.5119091612505 1325.2456850095678 2671.834126003124 1853.6000336215388],[2288.2275390625 1654.9163818359375 2513.01416015625 1741.792236328125],0.26218274235725403,AF05JEQ,0.1447042721813913
325,1.0,[2047.0558211353496 1325.476018042481 2672.906286200348 1855.5176963208282],[2288.736328125 1655.072021484375 2512.834228515625 1741.6171875],0.25786224007606506,AP05JEO,0.16257589825655147
326,1.0,[2052.349552189966 1327.7518079386514 2677.8450414459357 1858.8363349571964],[2271.123779296875 1650.9251708984375 2487.708251953125 1741.045654296875],0.3646135628223419,AP05JEO,0.21248031841070664
327,1.0,[2053.062828917688 1329.6105053291863 2678.92062327112 1861.4239803137498],[2271.68212890625 1655.4697265625 2490.567138671875 1745.729736328125],0.4409560561180115,AP05JEO,0.3306558521647574
328,1.0,[2059.4738470663497 1332.558218735998 2682.8432034735324 1866.9830166419135],[2277.52685546875 1660.874267578125 2493.6630859375 1751.7392578125],0.5181271433830261,AP05JEO,0.44389825237015207
329,1.0,[2059.9195413196117 1334.4247519548946 2683.819370267855 1871.4415540843704],[2274.2373046875 1666.999267578125 2509.718994140625 1749.88671875],0.5490965247154236,AP05JEO,0.14450271908713766
330,1.0,[2068.462427421615 1336.5092115740958 2687.490118552638 1875.7314805489832],[2277.734619140625 1668.18310546875 2515.970947265625 1750.505126953125],0.5412497520446777,AP05JEO,0.20393960224454163
331,1.0,[2072.634118308615 1336.831541614305 2688.061427198293 1877.717600490877],[2277.728759765625 1668.19189453125 2516.42333984375 1750.634033203125],0.5391191244125366,AP05JEO,0.2146875710389218
332,8.0,[1015.7947968009256 1219.8036344463785 1568.1223658587728 1693.9936534856383],[1209.122802734375 1503.090087890625 1376.8199462890625 1591.2041015625],0.5271934270858765,KH05ZZK,0.13643493898036602
332,1.0,[2066.736693335288 1340.7950946832898 2682.89833341312 1882.5373824393369],[2328.2841796875 1666.1558837890625 2522.16357421875 1764.4403076171875],0.29154592752456665,IP05JEO,0.2910870242531903
333,1.0,[2069.4084453312894 1346.2310816296786 2685.3058804681436 1887.5311809303962],[2305.73876953125 1680.2958984375 2523.785888671875 1760.123291015625],0.4613805115222931,AP05JED,0.2475869347945831
334,1.0,[2065.281916715776 1348.4511480159929 2683.9393644683323 1889.9722229030842],[2303.385498046875 1677.0836181640625 2524.256103515625 1760.621826171875],0.35358718037605286,AP05JEO,0.11980369523489504
335,8.0,[1020.4472710122002 1229.0141086051683 1571.1727457219752 1704.7173094782077],[1195.16552734375 1510.516845703125 1377.0333251953125 1602.646728515625],0.5769438743591309,KW05ZIK,0.0672671175047812
339,1.0,[2079.5533331636852 1357.1782957200612 2694.7747927867376 1898.1066272271755],[2287.375 1687.490478515625 2501.14453125 1782.6295166015625],0.49921298027038574,AP05JEO,0.17569675423022596
340,1.0,[2082.4473055658264 1360.0491774999869 2696.6833562773763 1900.014640701579],[2286.830078125 1699.0576171875 2503.687744140625 1787.288818359375],0.5318521857261658,AP05JEI,0.2400135808814895
341,1.0,[2085.092052009872 1365.3832119653273 2697.491654432573 1903.4917366736179],[2321.00146484375 1709.6480712890625 2526.0341796875 1799.214111328125],0.42969179153442383,AP05JET,0.04301567203841862
342,8.0,[1007.2814554954964 1243.0993598772989 1562.5040039656535 1721.4087981760586],[1196.1007080078125 1520.296875 1371.2791748046875 1611.743408203125],0.5667839646339417,AH15ZZK,0.11368228401363402
343,8.0,[1007.2946973496339 1243.6211665851267 1562.3622065879592 1721.3402668692822],[1196.0531005859375 1520.2457275390625 1371.3095703125 1611.7464599609375],0.5662602782249451,AH15ZZK,0.11368228401363402
345,1.0,[2075.494973355734 1378.0106278559563 2702.1431422063924 1921.148192197317],[2284.51513671875 1711.845703125 2517.125732421875 1795.07958984375],0.5166753530502319,AP05JEO,0.5404580648426317
346,1.0,[2077.6498324271565 1379.926794355618 2704.7337581273546 1924.5947614908384],[2292.038818359375 1721.690185546875 2518.311767578125 1803.83642578125],0.4713734984397888,AP05JEO,0.4875383794929409
348,1.0,[2085.6613409247266 1386.708407949433 2709.240310436503 1932.5337372667568],[2298.150146484375 1730.4378662109375 2539.223388671875 1816.61865234375],0.39906540513038635,AP05JEO,0.2747228246169128
349,1.0,[2087.951904582161 1388.0432058414672 2709.739528375488 1934.2072180665273],[2298.117919921875 1730.41845703125 2539.29833984375 1816.565185546875],0.39582571387290955,AP05JEO,0.2688309188821152
350,1.0,[2086.5674199145783 1392.987274384247 2709.2391586655554 1938.1001620543748],[2288.505859375 1731.7093505859375 2490.668212890625 1812.3892822265625],0.43399667739868164,AP05JED,0.05101458925069162
352,1.0,[2076.453309631238 1400.0429291378323 2705.6437952876195 1945.0945530387903],[2280.97216796875 1734.8580322265625 2488.68896484375 1817.6275634765625],0.5559331178665161,AP05JEL,0.11309927548698637
353,1.0,[2082.744348247543 1404.7267887179478 2711.883035380878 1949.3976695964448],[2303.3740234375 1731.8485107421875 2535.63232421875 1835.9102783203125],0.28319549560546875,AP05JEQ,0.2796182299276697
356,1.0,[2086.185220851031 1410.6054371078844 2721.266524532227 1958.7550605147212],[2289.81884765625 1744.641357421875 2503.159423828125 1836.725830078125],0.4036386013031006,AP05JEO,0.2280008033367246
357,1.0,[2090.5914227198646 1412.7604749077982 2726.960590105671 1961.9765084185547],[2291.033935546875 1755.986572265625 2532.6376953125 1843.676513671875],0.4805920720100403,AP05JEO,0.11019931967801705
358,1.0,[2087.952861515556 1415.620808638018 2729.5141793944567 1966.0080851095804],[2285.09326171875 1767.40869140625 2487.574951171875 1842.516357421875],0.47075703740119934,AP05JEL,0.2948963100162048
359,1.0,[2088.2542672738055 1419.6077215151456 2732.719891991348 1971.0678367482803],[2291.417724609375 1764.9766845703125 2487.14404296875 1844.5726318359375],0.47905677556991577,AP05JEL,0.14206862792365518
362,8.0,[987.4578782019532 1286.7463737935934 1546.1767759935335 1774.9835837289768],[1174.048583984375 1580.1221923828125 1352.0604248046875 1664.01708984375],0.5549241304397583,KH05ZZK,0.18572606747105302
362,1.0,[2093.5710338196577 1425.770638054329 2735.168169485407 1984.6724284604934],[2306.501953125 1773.965087890625 2544.0439453125 1858.6553955078125],0.5085054636001587,AP05JEO,0.12146120475813292
363,8.0,[985.3767798659449 1291.4914123505123 1542.9776384171553 1779.5394146218223],[1173.4521484375 1584.044677734375 1348.45849609375 1667.93408203125],0.5892849564552307,RN05ZZK,0.2638725647660229
363,1.0,[2095.433674084575 1425.5486037449184 2740.328887974036 1986.126099969047],[2304.45849609375 1778.3265380859375 2548.194580078125 1855.6446533203125],0.4458905756473541,AP05JET,0.17601236822678776
364,8.0,[985.6801328732757 1295.4733148238922 1544.0704728893188 1784.3772789235238],[1167.1986083984375 1582.864013671875 1351.0968017578125 1674.7177734375],0.626573383808136,KH05ZIH,0.04171056952871422
364,1.0,[2091.5511921576694 1427.1594767755437 2741.5047327291663 1989.5134459233018],[2332.043212890625 1778.0625 2571.395751953125 1864.02685546875],0.30655819177627563,AP05JEO,0.18340071946488284
365,1.0,[2087.3587221502917 1430.0719091827038 2741.9282712156605 1992.8451272270793],[2298.781005859375 1782.157470703125 2522.89990234375 1866.879638671875],0.5793197154998779,AP05JEO,0.23571148009899148
366,1.0,[2085.2080509165517 1432.6785951048225 2747.6862508996783 1995.872789374141],[2300.121337890625 1785.177978515625 2530.71044921875 1870.6142578125],0.5133410096168518,AP05JEO,0.193645584856201
367,1.0,[2083.0140274801984 1433.5648373989518 2751.308780494411 1997.0292918308699],[2300.0986328125 1785.1920166015625 2531.184326171875 1870.861572265625],0.5159758925437927,AP05JEO,0.193645584856201
368,1.0,[2083.1650861510875 1437.2694672601976 2753.633873539918 2000.3180131430252],[2311.43505859375 1778.141357421875 2536.94091796875 1878.553466796875],0.6076746582984924,AP05JED,0.1623315602467226
369,8.0,[978.4864191496818 1306.733964900675 1534.7891781385592 1796.8422454503893],[1171.3626708984375 1599.1180419921875 1348.9676513671875 1685.662109375],0.6272340416908264,RH05ZZK,0.11095409401744782
369,1.0,[2083.879368883644 1441.4775773742138 2756.0582555570445 2005.0059707772077],[2311.703857421875 1790.6561279296875 2514.889892578125 1885.8555908203125],0.5132433772087097,AP05JEO,0.3787439012495805
370,8.0,[978.4182970005609 1308.6534193261627 1535.7832988161986 1800.8796133849369],[1157.51220703125 1605.790283203125 1343.98095703125 1698.7613525390625],0.5963857173919678,RH05ZZI,0.15011351839989986
370,1.0,[2087.755650879818 1445.554955662826 2760.549547940489 2010.6670599223514],[2321.075927734375 1798.807373046875 2547.887939453125 1892.440185546875],0.5947015285491943,AP05JEO,0.3297841399969483
